E,S,T,color_bound_violations,color_max_error,completion_distance_evaluations,component_certified,component_exact_components,component_protected_components,component_protected_edges,covers_all_observations,dataset,edge_jaccard,edge_precision,edge_recall,exact_output_match,fixed_cover_equal,gate_passed,graph_method,graph_seconds,graph_witness_counts_equal,index_seconds,landmark_sequence_equal,m,membership_completion_requested,membership_false_negatives,membership_false_positives,membership_precision,membership_recall,membership_seconds,memberships_complete,method,pipeline_peak_rss_bytes,repeat,result_file,seed,selected_landmark_count,selection_seconds,staged_total_seconds,threads,validation_failures
605,29790,9798,0,0.0,0,True,14,14,605,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017395743998349644,True,0.037888979000854306,True,614,False,0,0,1.0,1.0,0.020725250000396045,True,ivf,186585088,0,run_00012.json,1,614,0.06689825099965674,0.14290822399925673,1,[]
29076,26865,32470,0,2.4398670569062233,0,False,526,6052,3,False,gaussian,0.030448592082486403,1.0,0.030448592082486403,False,False,True,inverted,0.1021729750027589,True,0.037918101999821374,False,6055,False,101403,0,1.0,0.20944428852090935,0.13165123599901563,False,ivf,198021120,1,run_00013.json,1,8951,0.7176807850009936,0.9894230980025895,1,[]
69134,40432,84983,0,0.729743555188179,0,False,478,6078,12,False,mixture,0.12377760351205119,1.0,0.12377760351205119,False,False,True,sparse,0.14479122999910032,True,0.038009316001989646,False,6090,False,72440,0,1.0,0.3582110709476221,0.13592954400155577,False,ivf,206233600,0,run_00014.json,1,7872,0.6404238510003779,0.9591539410030236,1,[]
63391,38723,76830,0,0.729009211063385,0,False,532,6241,24,False,mixture,0.12229712001481664,1.0,0.12229712001481664,False,False,True,inverted,0.15281655800208682,True,0.038696490999427624,False,6264,False,66774,0,1.0,0.3670530915571059,0.1379868779986282,False,ivf,211697664,0,run_00015.json,0,8132,0.6674231399993005,0.9969230669994431,1,[]
26757,25869,29347,0,1.9382469292197908,0,False,795,6864,4,False,gaussian,0.03185133425152281,1.0,0.03185133425152281,False,False,True,sparse,0.10402881399932085,True,0.03805471300074714,False,6868,False,88649,0,1.0,0.22589461918650344,0.14790101099788444,False,ivf,191979520,2,run_00016.json,2,9848,0.7814320860015869,1.0714166239995393,1,[]
605,29790,9798,0,0.0,0,True,14,14,605,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01805107000109274,True,0.03769628400186775,True,614,False,0,0,1.0,1.0,0.020184322998829884,True,ivf,186585088,2,run_00017.json,1,614,0.06647493700074847,0.14240661400253884,1,[]
29076,26865,32470,0,2.4398670569062233,0,False,526,6052,3,False,gaussian,0.030448592082486403,1.0,0.030448592082486403,False,False,True,sparse,0.09784996600137674,True,0.04045140900052502,False,6055,False,101403,0,1.0,0.20944428852090935,0.1305977369993343,False,ivf,192372736,2,run_00018.json,1,8951,0.7235828329976357,0.9924819449988718,1,[]
63391,38723,76830,0,0.729009211063385,0,False,532,6241,24,False,mixture,0.12229712001481664,1.0,0.12229712001481664,False,False,True,sparse,0.14443677899907925,True,0.03726612600075896,False,6264,False,66774,0,1.0,0.3670530915571059,0.14087679500153172,False,ivf,204660736,0,run_00019.json,0,8132,0.6658356910011207,0.9884153910024907,1,[]
85880,43697,111848,0,0.716121276219686,0,False,438,5887,19,False,mixture,0.16004383128681726,1.0,0.16004383128681726,False,False,True,inverted,0.17480719999730354,True,0.037445270998432534,False,5906,False,70437,0,1.0,0.3828569926577532,0.13912341200193623,False,ivf,219082752,0,run_00020.json,2,7633,0.6344095349995769,0.9857854179972492,1,[]
26107,25466,28505,0,2.295074710389599,0,False,749,6739,8,False,gaussian,0.029862030942952505,1.0,0.029862030942952505,False,False,True,sparse,0.10274050699808868,True,0.03807880800013663,False,6747,False,89456,0,1.0,0.22159377664850943,0.14669777100061765,False,ivf,191856640,0,run_00021.json,0,9753,0.7784129409992602,1.0659300269981031,1,[]
601,29797,9800,0,0.0,0,True,9,9,601,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01982959500310244,True,0.03723609399821726,True,607,False,0,0,1.0,1.0,0.020234049999999115,True,ivf,186585088,0,run_00022.json,2,607,0.06572881400279584,0.14302855300411466,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01726765300190891,True,0.037628886002494255,True,605,False,0,0,1.0,1.0,0.01978524500009371,True,ivf,186585088,2,run_00023.json,0,605,0.06395671499922173,0.1386384990037186,1,[]
29076,26865,32470,0,2.4398670569062233,0,False,526,6052,3,False,gaussian,0.030448592082486403,1.0,0.030448592082486403,False,False,True,inverted,0.10455925999849569,True,0.037625811997713754,False,6055,False,101403,0,1.0,0.20944428852090935,0.13428916100019705,False,ivf,198021120,2,run_00024.json,1,8951,0.718342924999888,0.9948171579962946,1,[]
601,29797,9800,0,0.0,0,True,9,9,601,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01715520700236084,True,0.037469086000783136,True,607,False,0,0,1.0,1.0,0.019896293997589964,True,ivf,186585088,0,run_00025.json,2,607,0.06546243599950685,0.1399830230002408,1,[]
85880,43697,111848,0,0.716121276219686,0,False,438,5887,19,False,mixture,0.16004383128681726,1.0,0.16004383128681726,False,False,True,inverted,0.1813017989989021,True,0.037240353998640785,False,5906,False,70437,0,1.0,0.3828569926577532,0.13928523400318227,False,ivf,219258880,1,run_00026.json,2,7633,0.6352391069995065,0.9930664940002316,1,[]
69134,40432,84983,0,0.729743555188179,0,False,478,6078,12,False,mixture,0.12377760351205119,1.0,0.12377760351205119,False,False,True,sparse,0.14460418599992408,True,0.03638548899834859,False,6090,False,72440,0,1.0,0.3582110709476221,0.1369074649992399,False,ivf,206475264,1,run_00027.json,1,7872,0.6435860550009238,0.9614831949984364,1,[]
26107,25466,28505,0,2.295074710389599,0,False,749,6739,8,False,gaussian,0.029862030942952505,1.0,0.029862030942952505,False,False,True,inverted,0.10110096499920473,True,0.03784651200112421,False,6747,False,89456,0,1.0,0.22159377664850943,0.1462722210017091,False,ivf,197361664,1,run_00028.json,0,9753,0.7841719520001789,1.069391650002217,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018581798998638988,True,0.0378152230005071,True,605,False,0,0,1.0,1.0,0.020155337999312906,True,ivf,186585088,1,run_00029.json,0,605,0.06553849400006584,0.14209085399852484,1,[]
601,29797,9800,0,0.0,0,True,9,9,601,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018759476999548497,True,0.03716352800256573,True,607,False,0,0,1.0,1.0,0.02024627200080431,True,ivf,186585088,2,run_00030.json,2,607,0.0648823289993743,0.14105160600229283,1,[]
63391,38723,76830,0,0.729009211063385,0,False,532,6241,24,False,mixture,0.12229712001481664,1.0,0.12229712001481664,False,False,True,sparse,0.14321314299741061,True,0.03780732999803149,False,6264,False,66774,0,1.0,0.3670530915571059,0.14150243400217732,False,ivf,204500992,1,run_00031.json,0,8132,0.6729231570025149,0.9954460640001344,1,[]
63391,38723,76830,0,0.729009211063385,0,False,532,6241,24,False,mixture,0.12229712001481664,1.0,0.12229712001481664,False,False,True,inverted,0.14780999999857158,True,0.03605038699970464,False,6264,False,66774,0,1.0,0.3670530915571059,0.13901794599951245,False,ivf,211922944,2,run_00032.json,0,8132,0.6575177680024353,0.980396101000224,1,[]
26107,25466,28505,0,2.295074710389599,0,False,749,6739,8,False,gaussian,0.029862030942952505,1.0,0.029862030942952505,False,False,True,inverted,0.10159404799924232,True,0.03824063000138267,False,6747,False,89456,0,1.0,0.22159377664850943,0.1436041170018143,False,ivf,196837376,0,run_00033.json,0,9753,0.7788640940016194,1.0623028890040587,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01988826200249605,True,0.03700428799857036,True,605,False,0,0,1.0,1.0,0.020130054999754066,True,ivf,186585088,0,run_00034.json,0,605,0.06533644000228378,0.14235904500310426,1,[]
69134,40432,84983,0,0.729743555188179,0,False,478,6078,12,False,mixture,0.12377760351205119,1.0,0.12377760351205119,False,False,True,inverted,0.15685473900157376,True,0.037562464000075124,False,6090,False,72440,0,1.0,0.3582110709476221,0.13799154799926328,False,ivf,213569536,0,run_00035.json,1,7872,0.6439693339998485,0.9763780850007606,1,[]
63391,38723,76830,0,0.729009211063385,0,False,532,6241,24,False,mixture,0.12229712001481664,1.0,0.12229712001481664,False,False,True,inverted,0.14965263799967943,True,0.03743332600060967,False,6264,False,66774,0,1.0,0.3670530915571059,0.13794538200090756,False,ivf,211996672,1,run_00036.json,0,8132,0.6634247119982319,0.9884560579994286,1,[]
26757,25869,29347,0,1.9382469292197908,0,False,795,6864,4,False,gaussian,0.03185133425152281,1.0,0.03185133425152281,False,False,True,sparse,0.10314502600158448,True,0.039509796999482205,False,6868,False,88649,0,1.0,0.22589461918650344,0.1468109089983045,False,ivf,191836160,0,run_00037.json,2,9848,0.775928347997251,1.0653940799966222,1,[]
85880,43697,111848,0,0.716121276219686,0,False,438,5887,19,False,mixture,0.16004383128681726,1.0,0.16004383128681726,False,False,True,inverted,0.17668894099915633,True,0.03638297299767146,False,5906,False,70437,0,1.0,0.3828569926577532,0.13896646899956977,False,ivf,219262976,2,run_00038.json,2,7633,0.6351466119995166,0.9871849949959142,1,[]
26757,25869,29347,0,1.9382469292197908,0,False,795,6864,4,False,gaussian,0.03185133425152281,1.0,0.03185133425152281,False,False,True,sparse,0.10402901500128792,True,0.03773616000034963,False,6868,False,88649,0,1.0,0.22589461918650344,0.1471939900002326,False,ivf,191832064,1,run_00039.json,2,9848,0.8234365079988493,1.1123956730007194,1,[]
26757,25869,29347,0,1.9382469292197908,0,False,795,6864,4,False,gaussian,0.03185133425152281,1.0,0.03185133425152281,False,False,True,inverted,0.10084059099972364,True,0.037278067000443116,False,6868,False,88649,0,1.0,0.22589461918650344,0.1468296940001892,False,ivf,197062656,1,run_00040.json,2,9848,0.7865763020017766,1.0715246540021326,1,[]
63391,38723,76830,0,0.729009211063385,0,False,532,6241,24,False,mixture,0.12229712001481664,1.0,0.12229712001481664,False,False,True,sparse,0.143083162001858,True,0.037232948998280335,False,6264,False,66774,0,1.0,0.3670530915571059,0.13998574200013536,False,ivf,204079104,2,run_00041.json,0,8132,0.6548411949988804,0.9751430479991541,1,[]
605,29790,9798,0,0.0,0,True,14,14,605,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017542200999741908,True,0.03878323099706904,True,614,False,0,0,1.0,1.0,0.02043652099746396,True,ivf,186585088,1,run_00042.json,1,614,0.06631108300280175,0.14307303599707666,1,[]
605,29790,9798,0,0.0,0,True,14,14,605,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019677339001646033,True,0.037758788999781245,True,614,False,0,0,1.0,1.0,0.020413402999110986,True,ivf,186585088,1,run_00043.json,1,614,0.06757054300032905,0.14542007400086732,1,[]
69134,40432,84983,0,0.729743555188179,0,False,478,6078,12,False,mixture,0.12377760351205119,1.0,0.12377760351205119,False,False,True,inverted,0.1654771419998724,True,0.03775459799726377,False,6090,False,72440,0,1.0,0.3582110709476221,0.13858464199802256,False,ivf,213254144,2,run_00044.json,1,7872,0.6528394519991707,0.9946558339943294,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01844839999830583,True,0.037255089002428576,True,605,False,0,0,1.0,1.0,0.01954407999801333,True,ivf,186585088,2,run_00045.json,0,605,0.064549110000371,0.13979667899911874,1,[]
29076,26865,32470,0,2.4398670569062233,0,False,526,6052,3,False,gaussian,0.030448592082486403,1.0,0.030448592082486403,False,False,True,sparse,0.09803063800063683,True,0.0383192709996365,False,6055,False,101403,0,1.0,0.20944428852090935,0.13031137500001932,False,ivf,192172032,0,run_00046.json,1,8951,0.7159983560013643,0.982659640001657,1,[]
69134,40432,84983,0,0.729743555188179,0,False,478,6078,12,False,mixture,0.12377760351205119,1.0,0.12377760351205119,False,False,True,inverted,0.15754512100102147,True,0.03755966999960947,False,6090,False,72440,0,1.0,0.3582110709476221,0.13836736300072516,False,ivf,213102592,1,run_00047.json,1,7872,0.6485601620006491,0.9820323160020052,1,[]
85880,43697,111848,0,0.716121276219686,0,False,438,5887,19,False,mixture,0.16004383128681726,1.0,0.16004383128681726,False,False,True,sparse,0.1652001470029063,True,0.036955117000616156,False,5906,False,70437,0,1.0,0.3828569926577532,0.13924045599924284,False,ivf,211681280,0,run_00048.json,2,7633,0.6268754939992505,0.9682712140020158,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017474314001447055,True,0.037179867998929694,True,605,False,0,0,1.0,1.0,0.02002668800196261,True,ivf,186585088,0,run_00049.json,0,605,0.06524319899835973,0.1399240690006991,1,[]
601,29797,9800,0,0.0,0,True,9,9,601,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017833370999142062,True,0.037887017999310046,True,607,False,0,0,1.0,1.0,0.020261776000552345,True,ivf,186585088,2,run_00050.json,2,607,0.06683042700024089,0.14281259199924534,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017768068999430398,True,0.03772470500189229,True,605,False,0,0,1.0,1.0,0.020261984998796834,True,ivf,186585088,1,run_00051.json,0,605,0.06533182799830684,0.14108658699842636,1,[]
26107,25466,28505,0,2.295074710389599,0,False,749,6739,8,False,gaussian,0.029862030942952505,1.0,0.029862030942952505,False,False,True,inverted,0.10031384000103571,True,0.0384181660010654,False,6747,False,89456,0,1.0,0.22159377664850943,0.14559139199991478,False,ivf,197132288,2,run_00052.json,0,9753,0.7803357669981779,1.0646591650001938,1,[]
605,29790,9798,0,0.0,0,True,14,14,605,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018483669999113772,True,0.04054974199971184,True,614,False,0,0,1.0,1.0,0.021614195000438485,True,ivf,186585088,0,run_00053.json,1,614,0.06604204999894137,0.14668965699820546,1,[]
