E,S,T,candidate_distance_evaluations,color_bound_violations,color_max_error,completion_distance_evaluations,component_certified,component_exact_components,component_protected_components,component_protected_edges,coverage_distance_evaluations,covers_all_observations,dataset,edge_jaccard,edge_precision,edge_recall,exact_output_match,fixed_cover_equal,gate_passed,graph_method,graph_seconds,graph_witness_counts_equal,index_seconds,landmark_sequence_equal,m,membership_completion_requested,membership_false_negatives,membership_false_positives,membership_precision,membership_recall,membership_seconds,memberships_complete,method,pipeline_peak_rss_bytes,repeat,rescued_observations,result_file,seed,selected_landmark_count,selection_seconds,staged_total_seconds,threads,validation_failures
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01689874099974986,True,0.4505314529997122,True,605,False,0,0,1.0,1.0,0.13667324199923314,True,hnsw,187424768,0,,run_00015.json,0,605,0.16401972400126397,0.7681231599999592,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01757027600069705,True,0.4501290099997277,True,614,False,0,0,1.0,1.0,0.14602787300100317,True,hnsw,187277312,2,,run_00016.json,1,614,0.16800493399932748,0.7817320930007554,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,inverted,0.018603315998916514,True,0.4494490830002178,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,194465792,2,1,run_00017.json,2,607,0.23760513800152694,0.7056575370006613,1,[]
830542,112442,1128697,112112,0,0.8076214790344238,0,False,795,867,319560,24668095,True,gaussian,0.9886710338202436,1.0,0.9886710338202436,False,False,True,inverted,1.2399014570000872,True,1.253240039000957,True,6868,False,2076,0,1.0,0.9818718454740739,0.0,False,verified_hnsw_partial,522104832,2,330,run_00018.json,2,6868,34.643237972999486,37.13637946900053,1,[]
558534,112872,934006,112504,0,0.0,121800000,True,478,478,558534,18756376,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8533691019983962,True,0.980544699001257,True,6090,True,0,0,1.0,1.0,7.605678833999264,True,verified_hnsw_complete,409800704,0,75,run_00019.json,1,6090,20.996816354001567,30.436408989000483,1,[]
940504,124630,1380528,,0,0.7075763940811157,0,False,526,701,233012,,False,gaussian,0.9849024160113768,1.0,0.9849024160113768,False,False,True,inverted,1.4224577140012116,True,1.2638391250002314,False,6055,False,3638,0,1.0,0.9716375089656033,19.23809884399998,False,hnsw,558219264,0,,run_00020.json,1,6301,21.52178940700105,43.44618509000247,1,[]
601,29797,9800,29795,0,0.0,12140000,True,9,9,601,184511,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017713146000460256,True,0.45413716999973985,True,607,True,0,0,1.0,1.0,0.7233546170009504,True,verified_hnsw_complete,197210112,0,1,run_00021.json,2,607,0.2308169909993012,1.4260219240004517,1,[]
874254,114922,1219045,112095,0,0.0,134940000,True,749,749,874254,23929736,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.3706092100001115,True,1.240016130001095,True,6747,True,0,0,1.0,1.0,8.90861473500081,True,verified_hnsw_complete,537280512,1,364,run_00022.json,0,6747,37.36229749599988,48.8815375710019,1,[]
592,29557,9561,29557,0,0.0,0,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.019750297000427963,True,0.4699055059991224,True,605,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,193380352,2,0,run_00023.json,0,605,0.26745385299909685,0.7571096559986472,1,[]
558039,112579,931884,112504,0,0.07835624615351366,0,False,478,481,499040,18756376,True,mixture,0.999113751356229,1.0,0.999113751356229,False,False,True,sparse,0.8526828159992874,True,1.0537839919998078,True,6090,False,293,0,1.0,0.9974041392019278,0.0,False,verified_hnsw_partial,378601472,2,75,run_00024.json,1,6090,22.187858614001016,24.09432542200011,1,[]
592,29557,9561,29557,0,0.0,12100000,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017712503000439028,True,0.4482387520001794,True,605,True,0,0,1.0,1.0,0.8293322740009899,True,verified_hnsw_complete,196771840,2,0,run_00025.json,0,605,0.24161777699919185,1.5369013060008,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018259926999235176,True,0.5833154030005971,True,614,True,0,0,1.0,1.0,0.8077887649997137,True,verified_hnsw_complete,201564160,0,0,run_00026.json,1,614,0.2695005730001867,1.6788646679997328,1,[]
940581,125026,1380787,124630,0,0.7075763940811157,0,False,526,658,259614,19521930,True,gaussian,0.9849830509539532,1.0,0.9849830509539532,False,False,True,sparse,1.1699211550003383,True,1.3409475070002372,True,6055,False,3242,0,1.0,0.9747247949605513,0.0,False,verified_hnsw_partial,506380288,2,396,run_00027.json,1,6055,32.236137130001225,34.7470057920018,1,[]
517862,105169,834982,,0,0.12529019142190614,0,False,532,540,450430,,False,mixture,0.9990855352512655,1.0,0.9990855352512655,False,False,True,inverted,0.8197858269995777,True,0.9698497780009347,False,6264,False,328,0,1.0,0.9968909068504318,5.116955126000903,False,hnsw,393019392,0,,run_00028.json,0,6321,13.267520731998957,20.174111463000372,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,inverted,0.019622819001597236,True,0.4689860599992244,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,194347008,1,1,run_00029.json,2,607,0.23223272399991401,0.7208416030007356,1,[]
536603,114134,934543,113678,0,0.0,118120000,True,438,438,536603,17724107,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.9207168599987199,True,1.003944012998545,True,5906,True,0,0,1.0,1.0,7.866328647000046,True,verified_hnsw_complete,402710528,0,91,run_00030.json,2,5906,22.44782312499956,32.23881264499687,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01945219000117504,True,0.4578724350012635,True,614,True,0,0,1.0,1.0,0.7257320609987801,True,verified_hnsw_complete,201576448,1,0,run_00031.json,1,614,0.23699367500012158,1.4400503610013402,1,[]
536044,113678,931676,,0,0.08816880484422052,0,False,438,448,454709,,False,mixture,0.9989582615080422,1.0,0.9989582615080422,False,False,True,inverted,0.9536221090002073,True,1.0164024430014251,False,5906,False,456,0,1.0,0.9960046962342509,6.039329750999968,False,hnsw,399556608,1,,run_00032.json,2,5955,13.813960454999687,21.82331475800129,1,[]
592,29557,9561,29557,0,0.0,0,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017135727001004852,True,0.4528452459999244,True,605,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,194281472,0,0,run_00033.json,0,605,0.2433027619990753,0.7132837350000045,1,[]
558039,112579,931884,112504,0,0.07835624615351366,0,False,478,481,499040,18756376,True,mixture,0.999113751356229,1.0,0.999113751356229,False,False,True,inverted,0.9162276269998983,True,1.0604760050009645,True,6090,False,293,0,1.0,0.9974041392019278,0.0,False,verified_hnsw_partial,408702976,2,75,run_00034.json,1,6090,21.940548468000998,23.91725210000186,1,[]
601,29797,9800,29795,0,0.0,12140000,True,9,9,601,184511,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019874098999935086,True,0.48380365099910705,True,607,True,0,0,1.0,1.0,0.7539026730009937,True,verified_hnsw_complete,201138176,1,1,run_00035.json,2,607,0.24724559400056023,1.504826017000596,1,[]
874254,114922,1219045,112095,0,0.0,134940000,True,749,749,874254,23929736,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.1490144039998995,True,1.2637992300005862,True,6747,True,0,0,1.0,1.0,8.853765630999987,True,verified_hnsw_complete,483917824,2,364,run_00036.json,0,6747,36.132394292000754,47.39897355700123,1,[]
830542,112442,1128697,112112,0,0.8076214790344238,0,False,795,867,319560,24668095,True,gaussian,0.9886710338202436,1.0,0.9886710338202436,False,False,True,inverted,1.2584709459988517,True,1.2836725599991041,True,6868,False,2076,0,1.0,0.9818718454740739,0.0,False,verified_hnsw_partial,522137600,1,330,run_00037.json,2,6868,35.06101944799957,37.603162953997526,1,[]
517872,105244,835017,105169,0,0.12529019142190614,0,False,532,538,463519,19834732,True,mixture,0.9991048277565131,1.0,0.9991048277565131,False,False,True,inverted,1.0400980020003772,True,0.9642508430006274,True,6264,False,253,0,1.0,0.9976018275401196,0.0,False,verified_hnsw_partial,394657792,2,75,run_00038.json,0,6264,23.75059530100043,25.754944146001435,1,[]
864223,112459,1192410,112095,0,0.7710670828819275,0,False,749,844,326900,23929736,True,gaussian,0.9885262177811025,1.0,0.9885262177811025,False,False,True,inverted,1.3946410399985325,True,1.3937469490010699,True,6747,False,2463,0,1.0,0.9785680722577053,0.0,False,verified_hnsw_partial,533389312,2,364,run_00039.json,0,6747,38.87712918099896,41.665517169998566,1,[]
558039,112579,931884,112504,0,0.07835624615351366,0,False,478,481,499040,18756376,True,mixture,0.999113751356229,1.0,0.999113751356229,False,False,True,inverted,0.9387425889999577,True,1.024629196001115,True,6090,False,293,0,1.0,0.9974041392019278,0.0,False,verified_hnsw_partial,408801280,0,75,run_00040.json,1,6090,22.46819829299966,24.431570078000732,1,[]
536059,113769,931726,113678,0,0.08816880484422052,0,False,438,446,468537,17724107,True,mixture,0.998986215134839,1.0,0.998986215134839,False,False,True,sparse,0.687769448999461,True,1.273325506999754,True,5906,False,365,0,1.0,0.9968020046611877,0.0,False,verified_hnsw_partial,371064832,0,91,run_00041.json,2,5906,23.04585301299994,25.006947968999157,1,[]
864139,112095,1192190,,0,0.7710670828819275,0,False,749,868,301708,,False,gaussian,0.9884301358644055,1.0,0.9884301358644055,False,False,True,inverted,1.4393432450015098,True,1.2114774199999374,False,6747,False,2827,0,1.0,0.9754007065661927,19.71812220100037,False,hnsw,530292736,2,,run_00042.json,0,6990,21.432751435999307,43.801694302001124,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019089889001406846,True,0.6021715400001995,True,614,True,0,0,1.0,1.0,0.9590876330003084,True,verified_hnsw_complete,201322496,2,0,run_00043.json,1,614,0.27975468000113324,1.860103742003048,1,[]
940504,124630,1380528,,0,0.7075763940811157,0,False,526,701,233012,,False,gaussian,0.9849024160113768,1.0,0.9849024160113768,False,False,True,sparse,1.2070590559997072,True,1.3193763290000788,False,6055,False,3638,0,1.0,0.9716375089656033,21.186738137001157,False,hnsw,505024512,0,,run_00044.json,1,6301,21.083796582001014,44.79697010400196,1,[]
864139,112095,1192190,,0,0.7710670828819275,0,False,749,868,301708,,False,gaussian,0.9884301358644055,1.0,0.9884301358644055,False,False,True,sparse,1.2686139170000388,True,1.2609352409999701,False,6747,False,2827,0,1.0,0.9754007065661927,24.249240086999635,False,hnsw,479604736,0,,run_00045.json,0,6990,28.11589442299919,54.894683667998834,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017895024000608828,True,0.521325039999283,True,614,False,0,0,1.0,1.0,0.15209691900054167,True,hnsw,187072512,1,,run_00046.json,1,614,0.21231865899972036,0.9036356420001539,1,[]
830542,112442,1128697,112112,0,0.8076214790344238,0,False,795,867,319560,24668095,True,gaussian,0.9886710338202436,1.0,0.9886710338202436,False,False,True,sparse,1.1275112809998973,True,1.4143256719999044,True,6868,False,2076,0,1.0,0.9818718454740739,0.0,False,verified_hnsw_partial,468979712,2,330,run_00047.json,2,6868,42.40969149299963,44.95152844599943,1,[]
874254,114922,1219045,112095,0,0.0,134940000,True,749,749,874254,23929736,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.4162136940012715,True,1.4662632929994288,True,6747,True,0,0,1.0,1.0,9.57045168300101,True,verified_hnsw_complete,537460736,2,364,run_00048.json,0,6747,38.47562860200014,50.928557272001854,1,[]
558032,112504,931848,,0,0.07835624615351366,0,False,478,481,485901,,False,mixture,0.9991012185471252,1.0,0.9991012185471252,False,False,True,sparse,0.8741450880006596,True,1.1731244759994297,False,6090,False,368,0,1.0,0.9967396697143667,6.884128786001384,False,hnsw,377356288,2,,run_00049.json,1,6155,15.327090488999602,24.258488839001075,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.02118032399994263,True,0.6409393359990645,True,614,False,0,0,1.0,1.0,0.15658856800109788,True,hnsw,191344640,0,,run_00050.json,1,614,0.19830317699961597,1.017011404999721,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.02397177499915415,True,0.5731708179991983,True,614,False,0,0,1.0,1.0,0.16599560400027258,True,hnsw,192196608,2,,run_00051.json,1,614,0.19925268000042706,0.9623908769990521,1,[]
517862,105169,834982,,0,0.12529019142190614,0,False,532,540,450430,,False,mixture,0.9990855352512655,1.0,0.9990855352512655,False,False,True,inverted,0.9806668590008485,True,1.1442802420006046,False,6264,False,328,0,1.0,0.9968909068504318,5.75735218599948,False,hnsw,392601600,1,,run_00052.json,0,6321,15.590354336000019,23.47265362300095,1,[]
536044,113678,931676,,0,0.08816880484422052,0,False,438,448,454709,,False,mixture,0.9989582615080422,1.0,0.9989582615080422,False,False,True,inverted,1.1229706419999275,True,1.1648370389993943,False,5906,False,456,0,1.0,0.9960046962342509,5.4840786660006415,False,hnsw,398966784,0,,run_00053.json,2,5955,14.757920042999103,22.529806389999067,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,sparse,0.01797792200159165,True,0.57261133800057,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,193474560,1,1,run_00054.json,2,607,0.266606593000688,0.8571958530028496,1,[]
558032,112504,931848,,0,0.07835624615351366,0,False,478,481,485901,,False,mixture,0.9991012185471252,1.0,0.9991012185471252,False,False,True,inverted,1.0590612859996327,True,1.136620846000369,False,6090,False,368,0,1.0,0.9967396697143667,5.988883074000114,False,hnsw,406794240,1,,run_00055.json,1,6155,14.7840200440005,22.968585250000615,1,[]
874254,114922,1219045,112095,0,0.0,134940000,True,749,749,874254,23929736,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.1910536089999368,True,1.4149503909993655,True,6747,True,0,0,1.0,1.0,10.674728189000234,True,verified_hnsw_complete,483164160,0,364,run_00056.json,0,6747,40.961648898999556,54.24238108799909,1,[]
830542,112442,1128697,112112,0,0.8076214790344238,0,False,795,867,319560,24668095,True,gaussian,0.9886710338202436,1.0,0.9886710338202436,False,False,True,inverted,1.3901253690000885,True,1.4229829830001108,True,6868,False,2076,0,1.0,0.9818718454740739,0.0,False,verified_hnsw_partial,521371648,0,330,run_00057.json,2,6868,39.81490596599906,42.62801431799926,1,[]
605,29790,9798,29790,0,0.0,0,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019865122998453444,True,0.49750898300044355,True,614,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,194269184,0,0,run_00058.json,1,614,0.24801088300046104,0.765384988999358,1,[]
605,29790,9798,29790,0,0.0,0,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.018178784999690834,True,0.5331290889989759,True,614,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,194269184,2,0,run_00059.json,1,614,0.2597671250005078,0.8110749989991746,1,[]
517862,105169,834982,,0,0.12529019142190614,0,False,532,540,450430,,False,mixture,0.9990855352512655,1.0,0.9990855352512655,False,False,True,sparse,0.731760677001148,True,1.079775279000387,False,6264,False,328,0,1.0,0.9968909068504318,5.396728125000664,False,hnsw,363970560,0,,run_00060.json,0,6321,14.349847592000515,21.558111673002713,1,[]
558039,112579,931884,112504,0,0.07835624615351366,0,False,478,481,499040,18756376,True,mixture,0.999113751356229,1.0,0.999113751356229,False,False,True,inverted,1.0127439219995722,True,1.0911394040012965,True,6090,False,293,0,1.0,0.9974041392019278,0.0,False,verified_hnsw_partial,409079808,1,75,run_00061.json,1,6090,25.97693459600123,28.080817922002097,1,[]
558039,112579,931884,112504,0,0.07835624615351366,0,False,478,481,499040,18756376,True,mixture,0.999113751356229,1.0,0.999113751356229,False,False,True,sparse,0.8360976990006748,True,1.0994638579995808,True,6090,False,293,0,1.0,0.9974041392019278,0.0,False,verified_hnsw_partial,378634240,1,75,run_00062.json,1,6090,24.800398166999003,26.735959723999258,1,[]
518336,105497,836791,105169,0,0.0,125280000,True,532,532,518336,19834732,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.9176062799997453,True,1.1230233919995953,True,6264,True,0,0,1.0,1.0,10.35192084299888,True,verified_hnsw_complete,395718656,2,75,run_00063.json,0,6264,25.197042407999106,37.589592922997326,1,[]
518336,105497,836791,105169,0,0.0,125280000,True,532,532,518336,19834732,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7335246029997506,True,1.1061958909995155,True,6264,True,0,0,1.0,1.0,9.835936049999873,True,verified_hnsw_complete,364453888,2,75,run_00064.json,0,6264,26.085254824000003,37.76091136799914,1,[]
592,29557,9561,29557,0,0.0,0,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017757858000550186,True,0.5217600220003078,True,605,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,194150400,1,0,run_00065.json,0,605,0.25878244700106734,0.7983003270019253,1,[]
592,29557,9561,29557,0,0.0,0,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.021170018999328022,True,0.5166619979991083,True,605,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,193748992,2,0,run_00066.json,0,605,0.25673987600021064,0.794571892998647,1,[]
601,29795,9799,,0,0.00037007307853165194,0,True,9,9,601,,False,curve,1.0,1.0,1.0,False,False,True,inverted,0.02085134399931121,True,0.5110734159989079,False,607,False,2,0,1.0,0.9999328791489076,0.15571154200006276,False,hnsw,192077824,2,,run_00067.json,2,608,0.18814257899975928,0.8757788809980411,1,[]
940504,124630,1380528,,0,0.7075763940811157,0,False,526,701,233012,,False,gaussian,0.9849024160113768,1.0,0.9849024160113768,False,False,True,sparse,1.617375780000657,True,1.614999102001093,False,6055,False,3638,0,1.0,0.9716375089656033,22.717607491000308,False,hnsw,505135104,1,,run_00068.json,1,6301,22.64147362699987,48.591456000001926,1,[]
864223,112459,1192410,112095,0,0.7710670828819275,0,False,749,844,326900,23929736,True,gaussian,0.9885262177811025,1.0,0.9885262177811025,False,False,True,sparse,1.3205822800009628,True,1.3381218089998583,True,6747,False,2463,0,1.0,0.9785680722577053,0.0,False,verified_hnsw_partial,479797248,0,364,run_00069.json,0,6747,52.205416415999935,54.864120505000756,1,[]
954921,128268,1419251,124630,0,0.0,121100000,True,526,526,954921,19521930,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.4407391349996033,True,1.4988939569993818,True,6055,True,0,0,1.0,1.0,10.063709068999742,True,verified_hnsw_complete,510971904,2,396,run_00070.json,1,6055,38.74388388699845,51.747226047997174,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,sparse,0.01979195300009451,True,0.5738460609991307,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,194068480,0,1,run_00071.json,2,607,0.283877156998642,0.8775151709978672,1,[]
954921,128268,1419251,124630,0,0.0,121100000,True,526,526,954921,19521930,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.7635674270004529,True,1.5371483319995605,True,6055,True,0,0,1.0,1.0,10.018324321001273,True,verified_hnsw_complete,566415360,2,396,run_00072.json,1,6055,37.34361459700085,50.66265467700214,1,[]
954921,128268,1419251,124630,0,0.0,121100000,True,526,526,954921,19521930,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.5856102380002994,True,1.4286199670004862,True,6055,True,0,0,1.0,1.0,9.967241342999841,True,verified_hnsw_complete,510656512,1,396,run_00073.json,1,6055,36.31949331299984,49.300964861000466,1,[]
601,29797,9800,29795,0,0.0,12140000,True,9,9,601,184511,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019483492998915608,True,0.4878692250003951,True,607,True,0,0,1.0,1.0,0.8045591310001328,True,verified_hnsw_complete,201146368,0,1,run_00074.json,2,607,0.25913463399956527,1.5710464829990087,1,[]
864223,112459,1192410,112095,0,0.7710670828819275,0,False,749,844,326900,23929736,True,gaussian,0.9885262177811025,1.0,0.9885262177811025,False,False,True,inverted,1.5349274870004592,True,1.3461472220005817,True,6747,False,2463,0,1.0,0.9785680722577053,0.0,False,verified_hnsw_partial,533118976,1,364,run_00075.json,0,6747,39.43911653500072,42.32019124400176,1,[]
558032,112504,931848,,0,0.07835624615351366,0,False,478,481,485901,,False,mixture,0.9991012185471252,1.0,0.9991012185471252,False,False,True,inverted,1.065544700000828,True,1.088881878000393,False,6090,False,368,0,1.0,0.9967396697143667,5.36855450099938,False,hnsw,406716416,2,,run_00076.json,1,6155,14.104764769999747,21.62774584900035,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017702945000564796,True,0.5021793420000904,True,605,False,0,0,1.0,1.0,0.15468822500042734,True,hnsw,187535360,2,,run_00077.json,0,605,0.1868482549998589,0.8614187670009414,1,[]
517862,105169,834982,,0,0.12529019142190614,0,False,532,540,450430,,False,mixture,0.9990855352512655,1.0,0.9990855352512655,False,False,True,sparse,0.742711598999449,True,1.068415712999922,False,6264,False,328,0,1.0,0.9968909068504318,5.520612005999283,False,hnsw,364576768,1,,run_00078.json,0,6321,14.16611234300035,21.497851660999004,1,[]
536603,114134,934543,113678,0,0.0,118120000,True,438,438,536603,17724107,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7479671490000328,True,1.0807389780002268,True,5906,True,0,0,1.0,1.0,8.248351362000903,True,verified_hnsw_complete,371216384,1,91,run_00079.json,2,5906,23.450314515999708,33.52737200500087,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.018173844000557438,True,0.4967992990004859,True,614,False,0,0,1.0,1.0,0.15230656099993212,True,hnsw,187072512,0,,run_00080.json,1,614,0.1852946819999488,0.8525743860009243,1,[]
