E,S,T,color_bound_violations,color_max_error,completion_distance_evaluations,component_certified,component_exact_components,component_protected_components,component_protected_edges,covers_all_observations,dataset,edge_jaccard,edge_precision,edge_recall,exact_output_match,fixed_cover_equal,gate_passed,graph_method,graph_seconds,graph_witness_counts_equal,index_seconds,landmark_sequence_equal,m,membership_completion_requested,membership_false_negatives,membership_false_positives,membership_precision,membership_recall,membership_seconds,memberships_complete,method,pipeline_peak_rss_bytes,repeat,result_file,seed,selected_landmark_count,selection_seconds,staged_total_seconds,threads,validation_failures
28946,28428,38116,0,0.716121276219686,0,False,438,5903,3,False,mixture,0.05394304541718924,1.0,0.05394304541718924,False,False,True,inverted,0.1040185490019212,True,0.036165373003314016,False,5906,False,85706,0,1.0,0.24907564792261727,0.11730354400060605,False,ivf,197439488,0,run_00020.json,2,8679,0.6784178449997853,0.9359053110056266,1,[]
9492,18035,10558,0,2.295074710389599,0,False,749,6744,3,False,gaussian,0.010857256586758538,1.0,0.010857256586758538,False,False,True,sparse,0.08041216200217605,True,0.03726272999847424,False,6747,False,96887,0,1.0,0.15693252814952752,0.126289342999371,False,ivf,186302464,0,run_00021.json,0,10905,0.8283107699971879,1.0722750049972092,1,[]
537,28619,8795,0,0.020181975156440712,0,False,9,114,495,False,curve,0.8935108153078203,1.0,0.8935108153078203,False,False,True,inverted,0.019051917999604484,True,0.03559895299986238,False,607,False,1178,0,1.0,0.9604658187065812,0.01840329599872348,False,ivf,186302464,0,run_00022.json,2,633,0.06535722999979043,0.13841139699798077,1,[]
527,28389,8622,0,0.009560485819836595,0,False,17,117,490,False,curve,0.8902027027027027,1.0,0.8902027027027027,False,False,True,sparse,0.016730090999772074,True,0.03593992199967033,False,605,False,1168,0,1.0,0.960483134282911,0.018379618999460945,False,ivf,186302464,2,run_00023.json,0,641,0.06576859900087584,0.1368182309997792,1,[]
10218,18530,11610,0,2.4398670569062233,0,False,526,6054,1,False,gaussian,0.010700361600593138,1.0,0.010700361600593138,False,False,True,inverted,0.03003904100114596,True,0.03637936800078023,False,6055,False,109738,0,1.0,0.14446315526865625,0.11659268700168468,False,ivf,189874176,2,run_00024.json,1,10109,0.775059022998903,0.9580701190025138,1,[]
537,28619,8795,0,0.020181975156440712,0,False,9,114,495,False,curve,0.8935108153078203,1.0,0.8935108153078203,False,False,True,sparse,0.017060722999303835,True,0.035958149997895816,False,607,False,1178,0,1.0,0.9604658187065812,0.018759000002319226,False,ivf,186302464,0,run_00025.json,2,633,0.06627753600332653,0.1380554090028454,1,[]
28946,28428,38116,0,0.716121276219686,0,False,438,5903,3,False,mixture,0.05394304541718924,1.0,0.05394304541718924,False,False,True,inverted,0.10496657700059586,True,0.03556410099918139,False,5906,False,85706,0,1.0,0.24907564792261727,0.11952409300283762,False,ivf,197021696,1,run_00026.json,2,8679,0.6767875490004371,0.936842320003052,1,[]
23388,26546,29363,0,0.8394506507449679,0,False,478,6086,4,False,mixture,0.04187390561720504,1.0,0.04187390561720504,False,False,True,sparse,0.0915576820007118,True,0.03563303500050097,False,6090,False,86326,0,1.0,0.2351867602239705,0.11941513800047687,False,ivf,189964288,1,run_00027.json,1,8995,0.6930631680006627,0.9396690230023523,1,[]
9492,18035,10558,0,2.295074710389599,0,False,749,6744,3,False,gaussian,0.010857256586758538,1.0,0.010857256586758538,False,False,True,inverted,0.030703447002451867,True,0.03851380600099219,False,6747,False,96887,0,1.0,0.15693252814952752,0.12540408699715044,False,ivf,190214144,1,run_00028.json,0,10905,0.8139984759982326,1.008619815998827,1,[]
527,28389,8622,0,0.009560485819836595,0,False,17,117,490,False,curve,0.8902027027027027,1.0,0.8902027027027027,False,False,True,inverted,0.02143785899897921,True,0.03946826599712949,False,605,False,1168,0,1.0,0.960483134282911,0.02301866199923097,False,ivf,186302464,1,run_00029.json,0,641,0.06934680899939849,0.15327159599473816,1,[]
537,28619,8795,0,0.020181975156440712,0,False,9,114,495,False,curve,0.8935108153078203,1.0,0.8935108153078203,False,False,True,inverted,0.021431293000205187,True,0.03838655399886193,False,607,False,1178,0,1.0,0.9604658187065812,0.02082262100157095,False,ivf,186302464,2,run_00030.json,2,633,0.07364858599976287,0.15428905400040094,1,[]
21410,25618,26578,0,0.7342219591140747,0,False,532,6264,0,False,mixture,0.04130525373502902,1.0,0.04130525373502902,False,False,True,sparse,0.0931651620012417,True,0.03685771300297347,False,6264,False,79879,0,1.0,0.2428315497123141,0.12457442999948398,False,ivf,189992960,1,run_00031.json,0,9235,0.7369869079993805,0.9915842130030796,1,[]
21410,25618,26578,0,0.7342219591140747,0,False,532,6264,0,False,mixture,0.04130525373502902,1.0,0.04130525373502902,False,False,True,inverted,0.0959813289991871,True,0.03732991400102037,False,6264,False,79879,0,1.0,0.2428315497123141,0.12359231099981116,False,ivf,194265088,2,run_00032.json,0,9235,0.7104612609982723,0.967364814998291,1,[]
9492,18035,10558,0,2.295074710389599,0,False,749,6744,3,False,gaussian,0.010857256586758538,1.0,0.010857256586758538,False,False,True,inverted,0.029630253000505036,True,0.03657820399894263,False,6747,False,96887,0,1.0,0.15693252814952752,0.12771577999956207,False,ivf,190443520,0,run_00033.json,0,10905,0.8350545369976317,1.0289787739966414,1,[]
527,28389,8622,0,0.009560485819836595,0,False,17,117,490,False,curve,0.8902027027027027,1.0,0.8902027027027027,False,False,True,inverted,0.017819484000938246,True,0.0368827140009671,False,605,False,1168,0,1.0,0.960483134282911,0.018926059998193523,False,ivf,186302464,0,run_00034.json,0,641,0.06746484399991459,0.14109310200001346,1,[]
23388,26546,29363,0,0.8394506507449679,0,False,478,6086,4,False,mixture,0.04187390561720504,1.0,0.04187390561720504,False,False,True,inverted,0.09654152799703297,True,0.037035738001577556,False,6090,False,86326,0,1.0,0.2351867602239705,0.12027404400214436,False,ivf,196091904,0,run_00035.json,1,8995,0.7198234850002336,0.9736747950009885,1,[]
21410,25618,26578,0,0.7342219591140747,0,False,532,6264,0,False,mixture,0.04130525373502902,1.0,0.04130525373502902,False,False,True,inverted,0.048516851999011124,True,0.03918219099796261,False,6264,False,79879,0,1.0,0.2428315497123141,0.1265662469995732,False,ivf,194809856,1,run_00036.json,0,9235,0.7358715580012358,0.9501368479977828,1,[]
9641,18410,10770,0,2.221008936067422,0,False,795,6866,2,False,gaussian,0.011476574859622954,1.0,0.011476574859622954,False,False,True,sparse,0.08285934200102929,True,0.038940468002692796,False,6868,False,96108,0,1.0,0.1607607537679666,0.1297050829998625,False,ivf,186302464,0,run_00037.json,2,11052,0.8488399089983432,1.1003448020019277,1,[]
28946,28428,38116,0,0.716121276219686,0,False,438,5903,3,False,mixture,0.05394304541718924,1.0,0.05394304541718924,False,False,True,inverted,0.10661525199975586,True,0.04106736500034458,False,5906,False,85706,0,1.0,0.24907564792261727,0.12192119300016202,False,ivf,196898816,2,run_00038.json,2,8679,0.6903923929967277,0.9599962029969902,1,[]
9641,18410,10770,0,2.221008936067422,0,False,795,6866,2,False,gaussian,0.011476574859622954,1.0,0.011476574859622954,False,False,True,sparse,0.08443371699831914,True,0.038243442999373656,False,6868,False,96108,0,1.0,0.1607607537679666,0.13248416200076463,False,ivf,186408960,1,run_00039.json,2,11052,0.8325206059998891,1.0876819279983465,1,[]
9641,18410,10770,0,2.221008936067422,0,False,795,6866,2,False,gaussian,0.011476574859622954,1.0,0.011476574859622954,False,False,True,inverted,0.030662934001156827,True,0.03667486199992709,False,6868,False,96108,0,1.0,0.1607607537679666,0.12921981500039692,False,ivf,190660608,1,run_00040.json,2,11052,0.853969274998235,1.0505268859997159,1,[]
21410,25618,26578,0,0.7342219591140747,0,False,532,6264,0,False,mixture,0.04130525373502902,1.0,0.04130525373502902,False,False,True,sparse,0.09851790799802984,True,0.03957358299885527,False,6264,False,79879,0,1.0,0.2428315497123141,0.12903843299864093,False,ivf,189218816,2,run_00041.json,0,9235,0.7733946629996353,1.0405245869951614,1,[]
540,28607,8786,0,0.01240377756766975,0,False,14,116,500,False,curve,0.8925619834710744,1.0,0.8925619834710744,False,False,True,sparse,0.01797886100030155,True,0.04416513300020597,False,614,False,1183,0,1.0,0.9602886874790199,0.021097446002386278,False,ivf,186302464,1,run_00042.json,1,643,0.06956833699950948,0.15280977700240328,1,[]
540,28607,8786,0,0.01240377756766975,0,False,14,116,500,False,curve,0.8925619834710744,1.0,0.8925619834710744,False,False,True,inverted,0.019604642999183852,True,0.04073763799897279,False,614,False,1183,0,1.0,0.9602886874790199,0.02132443200025591,False,ivf,186302464,1,run_00043.json,1,643,0.06997509599750629,0.15164180899591884,1,[]
23388,26546,29363,0,0.8394506507449679,0,False,478,6086,4,False,mixture,0.04187390561720504,1.0,0.04187390561720504,False,False,True,inverted,0.12843360000260873,True,0.037865666003199294,False,6090,False,86326,0,1.0,0.2351867602239705,0.12937884100028896,False,ivf,196079616,2,run_00044.json,1,8995,0.8001667560019996,1.0958448630080966,1,[]
527,28389,8622,0,0.009560485819836595,0,False,17,117,490,False,curve,0.8902027027027027,1.0,0.8902027027027027,False,False,True,inverted,0.018982978999702027,True,0.0425394910016621,False,605,False,1168,0,1.0,0.960483134282911,0.02010967000023811,False,ivf,186302464,2,run_00045.json,0,641,0.0695253829981084,0.15115752299971064,1,[]
10218,18530,11610,0,2.4398670569062233,0,False,526,6054,1,False,gaussian,0.010700361600593138,1.0,0.010700361600593138,False,False,True,sparse,0.0787499010002648,True,0.04115850599919213,False,6055,False,109738,0,1.0,0.14446315526865625,0.12508418599827564,False,ivf,186302464,0,run_00046.json,1,10109,0.8205170200017164,1.065509612999449,1,[]
23388,26546,29363,0,0.8394506507449679,0,False,478,6086,4,False,mixture,0.04187390561720504,1.0,0.04187390561720504,False,False,True,inverted,0.11949361300139572,True,0.04242411099767196,False,6090,False,86326,0,1.0,0.2351867602239705,0.12874774399824673,False,ivf,196059136,1,run_00047.json,1,8995,0.7482235040006344,1.0388889719979488,1,[]
28946,28428,38116,0,0.716121276219686,0,False,438,5903,3,False,mixture,0.05394304541718924,1.0,0.05394304541718924,False,False,True,sparse,0.10563738299970282,True,0.04242788199917413,False,5906,False,85706,0,1.0,0.24907564792261727,0.12814095599969733,False,ivf,191823872,0,run_00048.json,2,8679,0.711276950998581,0.9874831719971553,1,[]
527,28389,8622,0,0.009560485819836595,0,False,17,117,490,False,curve,0.8902027027027027,1.0,0.8902027027027027,False,False,True,sparse,0.017779113000869984,True,0.042611705997842364,False,605,False,1168,0,1.0,0.960483134282911,0.023420736997650238,False,ivf,186302464,0,run_00049.json,0,641,0.07025704399711685,0.15406859999347944,1,[]
537,28619,8795,0,0.020181975156440712,0,False,9,114,495,False,curve,0.8935108153078203,1.0,0.8935108153078203,False,False,True,sparse,0.0190195759969356,True,0.040757820002909284,False,607,False,1178,0,1.0,0.9604658187065812,0.020912084000883624,False,ivf,186302464,2,run_00050.json,2,633,0.06883694700081833,0.14952642700154684,1,[]
527,28389,8622,0,0.009560485819836595,0,False,17,117,490,False,curve,0.8902027027027027,1.0,0.8902027027027027,False,False,True,sparse,0.01796160899903043,True,0.04388206099974923,False,605,False,1168,0,1.0,0.960483134282911,0.020533051996608265,False,ivf,186302464,1,run_00051.json,0,641,0.07049743999959901,0.15287416199498693,1,[]
9492,18035,10558,0,2.295074710389599,0,False,749,6744,3,False,gaussian,0.010857256586758538,1.0,0.010857256586758538,False,False,True,inverted,0.03372173000025214,True,0.04440804100158857,False,6747,False,96887,0,1.0,0.15693252814952752,0.13673926899718936,False,ivf,190316544,2,run_00052.json,0,10905,0.9453744499987806,1.1602434899978107,1,[]
540,28607,8786,0,0.01240377756766975,0,False,14,116,500,False,curve,0.8925619834710744,1.0,0.8925619834710744,False,False,True,inverted,0.019133557001623558,True,0.042692999999417225,False,614,False,1183,0,1.0,0.9602886874790199,0.021165121001104126,False,ivf,186302464,0,run_00053.json,1,643,0.07313041100132978,0.15612208900347468,1,[]
