E,S,T,color_bound_violations,color_max_error,completion_distance_evaluations,component_certified,component_exact_components,component_protected_components,component_protected_edges,covers_all_observations,dataset,edge_jaccard,edge_precision,edge_recall,exact_output_match,fixed_cover_equal,gate_passed,graph_method,graph_seconds,graph_witness_counts_equal,index_seconds,landmark_sequence_equal,m,membership_completion_requested,membership_false_negatives,membership_false_positives,membership_precision,membership_recall,membership_seconds,memberships_complete,method,pipeline_peak_rss_bytes,repeat,result_file,seed,selected_landmark_count,selection_seconds,staged_total_seconds,threads,validation_failures
954921,128268,1419251,0,0.0,0,True,526,526,954921,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.1384340419972432,True,0.03532700399955502,True,6055,False,0,0,1.0,1.0,0.8981041160004679,True,ivf,505872384,1,run_00010.json,1,6055,1.3319677549989137,3.40383291699618,1,[]
874254,114922,1219045,0,0.0,0,True,749,749,874254,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.046257516998594,True,0.03613947499979986,True,6747,False,0,0,1.0,1.0,1.0068294720003905,True,ivf,478875648,2,run_00011.json,0,6747,1.4691338810007437,3.558360344999528,1,[]
605,29790,9798,0,0.0,0,True,14,14,605,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017339822003123118,True,0.035858013998222305,True,614,False,0,0,1.0,1.0,0.09551083400219795,True,ivf,186757120,0,run_00012.json,1,614,0.14483482799914782,0.2935434980026912,1,[]
954921,128268,1419251,0,0.0,0,True,526,526,954921,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.4152949769995757,True,0.03628530599962687,True,6055,False,0,0,1.0,1.0,0.897540862999449,True,ivf,559099904,1,run_00013.json,1,6055,1.3128322960001242,3.661953441998776,1,[]
558534,112872,934006,0,0.0,0,True,478,478,558534,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6919902549998369,True,0.03585815499900491,True,6090,False,0,0,1.0,1.0,0.8921552680003515,True,ivf,373751808,0,run_00014.json,1,6090,1.3145766559973708,2.934580333996564,1,[]
518336,105497,836791,0,0.0,0,True,532,532,518336,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.7629182839991699,True,0.03586611799983075,True,6264,False,0,0,1.0,1.0,0.9174781689980591,True,ivf,388988928,0,run_00015.json,0,6264,1.3440890980018594,3.060351668998919,1,[]
840059,114518,1150593,0,0.0,0,True,795,795,840059,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.0113703159986471,True,0.036659940000390634,True,6868,False,0,0,1.0,1.0,1.0114022320012737,True,ivf,467398656,2,run_00016.json,2,6868,1.4899315820002812,3.5493640700005926,1,[]
605,29790,9798,0,0.0,0,True,14,14,605,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.0174498250016768,True,0.03655385200181627,True,614,False,0,0,1.0,1.0,0.09577505900233518,True,ivf,186757120,2,run_00017.json,1,614,0.14476793999710935,0.2945466760029376,1,[]
954921,128268,1419251,0,0.0,0,True,526,526,954921,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.1363565259998722,True,0.035594156997831305,True,6055,False,0,0,1.0,1.0,0.9125028419985028,True,ivf,506441728,2,run_00018.json,1,6055,1.3361680839989276,3.420621608995134,1,[]
518336,105497,836791,0,0.0,0,True,532,532,518336,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6493678049992013,True,0.03569619699919713,True,6264,False,0,0,1.0,1.0,0.9291887069994118,True,ivf,359751680,0,run_00019.json,0,6264,1.3432415720017161,2.9574942809995264,1,[]
536603,114134,934543,0,0.0,0,True,438,438,536603,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8326391169975977,True,0.03571910599930561,True,5906,False,0,0,1.0,1.0,0.8701641909974569,True,ivf,395124736,0,run_00020.json,2,5906,1.2806675680003536,3.019189981994714,1,[]
874254,114922,1219045,0,0.0,0,True,749,749,874254,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.0471913809997204,True,0.03616539500217186,True,6747,False,0,0,1.0,1.0,0.9915677170029085,True,ivf,478683136,0,run_00021.json,0,6747,1.4522247580025578,3.5271492510073585,1,[]
601,29797,9800,0,0.0,0,True,9,9,601,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018160468000132823,True,0.035087599000689806,True,607,False,0,0,1.0,1.0,0.09293732999867643,True,ivf,186757120,0,run_00022.json,2,607,0.1421970120027254,0.28838240900222445,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017424964000383625,True,0.03535642000133521,True,605,False,0,0,1.0,1.0,0.09400940200066543,True,ivf,186757120,2,run_00023.json,0,605,0.142546360999404,0.28933714700178825,1,[]
954921,128268,1419251,0,0.0,0,True,526,526,954921,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.4102546630019788,True,0.0354929599998286,True,6055,False,0,0,1.0,1.0,0.9162422849985887,True,ivf,559415296,2,run_00024.json,1,6055,1.3359029209968867,3.6978928289972828,1,[]
601,29797,9800,0,0.0,0,True,9,9,601,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017256646002351772,True,0.0357821760007937,True,607,False,0,0,1.0,1.0,0.09436776300208294,True,ivf,186757120,0,run_00025.json,2,607,0.14429415600170614,0.29170074100693455,1,[]
536603,114134,934543,0,0.0,0,True,438,438,536603,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8032113660010509,True,0.03475487399919075,True,5906,False,0,0,1.0,1.0,0.864460507997137,True,ivf,395300864,1,run_00026.json,2,5906,1.2847178899974097,2.9871446379947884,1,[]
558534,112872,934006,0,0.0,0,True,478,478,558534,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6952946609999344,True,0.036183907999657094,True,6090,False,0,0,1.0,1.0,0.8908510090004711,True,ivf,373706752,1,run_00027.json,1,6090,1.3099493740010075,2.93227895200107,1,[]
874254,114922,1219045,0,0.0,0,True,749,749,874254,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.2639205990017217,True,0.0357469080008741,True,6747,False,0,0,1.0,1.0,1.007317851002881,True,ivf,530006016,1,run_00028.json,0,6747,1.4680648330031545,3.7750501910086314,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01808979000270483,True,0.03522812400115072,True,605,False,0,0,1.0,1.0,0.09311683300256846,True,ivf,186757120,1,run_00029.json,0,605,0.14211852500011446,0.28855327200653846,1,[]
601,29797,9800,0,0.0,0,True,9,9,601,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.017810213001212105,True,0.03676129099767422,True,607,False,0,0,1.0,1.0,0.09332964200075367,True,ivf,186757120,2,run_00030.json,2,607,0.14339844699861715,0.29129959299825714,1,[]
518336,105497,836791,0,0.0,0,True,532,532,518336,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6479341479971481,True,0.036048766000021715,True,6264,False,0,0,1.0,1.0,0.9169679709993943,True,ivf,359866368,1,run_00031.json,0,6264,1.3410459389997413,2.9419968239963055,1,[]
518336,105497,836791,0,0.0,0,True,532,532,518336,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.756900680000399,True,0.03574837700216449,True,6264,False,0,0,1.0,1.0,0.9287584670018987,True,ivf,388689920,2,run_00032.json,0,6264,1.3512210709995998,3.072628595004062,1,[]
874254,114922,1219045,0,0.0,0,True,749,749,874254,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.2640197900000203,True,0.035479835998557974,True,6747,False,0,0,1.0,1.0,0.9883780849995674,True,ivf,530157568,0,run_00033.json,0,6747,1.4723588050001126,3.7602365159982583,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01798858999973163,True,0.03588464000131353,True,605,False,0,0,1.0,1.0,0.09430806100135669,True,ivf,186757120,0,run_00034.json,0,605,0.1413629859998764,0.28954427700227825,1,[]
558534,112872,934006,0,0.0,0,True,478,478,558534,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8299771519996284,True,0.03523818399844458,True,6090,False,0,0,1.0,1.0,0.8914264689992706,True,ivf,402767872,0,run_00035.json,1,6090,1.3038389290013583,3.060480733998702,1,[]
518336,105497,836791,0,0.0,0,True,532,532,518336,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.783124012999906,True,0.0361533920004149,True,6264,False,0,0,1.0,1.0,0.9154778299998725,True,ivf,388886528,1,run_00036.json,0,6264,1.3383454020004137,3.073100637000607,1,[]
840059,114518,1150593,0,0.0,0,True,795,795,840059,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.0134135619991866,True,0.03689189899887424,True,6868,False,0,0,1.0,1.0,1.01020845200037,True,ivf,467361792,0,run_00037.json,2,6868,1.4780612659997132,3.538575178998144,1,[]
536603,114134,934543,0,0.0,0,True,438,438,536603,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8078099730009853,True,0.036681186997157056,True,5906,False,0,0,1.0,1.0,0.8701259599984041,True,ivf,395309056,2,run_00038.json,2,5906,1.2829746739989787,2.9975917939955252,1,[]
840059,114518,1150593,0,0.0,0,True,795,795,840059,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.016287590002321,True,0.03696495400072308,True,6868,False,0,0,1.0,1.0,1.0204319309996208,True,ivf,467726336,1,run_00039.json,2,6868,1.4890503700007685,3.5627348450034333,1,[]
840059,114518,1150593,0,0.0,0,True,795,795,840059,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.2163203029995202,True,0.03536040999824763,True,6868,False,0,0,1.0,1.0,1.0133429419984168,True,ivf,518811648,1,run_00040.json,2,6868,1.483483381998667,3.7485070369948517,1,[]
518336,105497,836791,0,0.0,0,True,532,532,518336,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6507328219995543,True,0.03524538199781091,True,6264,False,0,0,1.0,1.0,0.9276497360006033,True,ivf,359985152,2,run_00041.json,0,6264,1.3601099799998337,2.9737379199978022,1,[]
605,29790,9798,0,0.0,0,True,14,14,605,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017469108999648597,True,0.03583547599919257,True,614,False,0,0,1.0,1.0,0.0958776970001054,True,ivf,186757120,1,run_00042.json,1,614,0.14551565799774835,0.2946979399966949,1,[]
605,29790,9798,0,0.0,0,True,14,14,605,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019081686001300113,True,0.037131879002117785,True,614,False,0,0,1.0,1.0,0.09663820500281872,True,ivf,186757120,1,run_00043.json,1,614,0.14721875000032014,0.30007052000655676,1,[]
558534,112872,934006,0,0.0,0,True,478,478,558534,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.833797045997926,True,0.034822630001144717,True,6090,False,0,0,1.0,1.0,0.9046085230002063,True,ivf,402624512,2,run_00044.json,1,6090,1.3290305429982254,3.1022587419975025,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01932822699745884,True,0.035542350000469014,True,605,False,0,0,1.0,1.0,0.09341389000110212,True,ivf,186757120,2,run_00045.json,0,605,0.14235252500293427,0.29063699200196424,1,[]
954921,128268,1419251,0,0.0,0,True,526,526,954921,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.1395914679997077,True,0.03530649399908725,True,6055,False,0,0,1.0,1.0,0.9119245340007183,True,ivf,506077184,0,run_00046.json,1,6055,1.3292880679982773,3.4161105639977905,1,[]
558534,112872,934006,0,0.0,0,True,478,478,558534,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8360137839990784,True,0.03544177900039358,True,6090,False,0,0,1.0,1.0,0.8873252940029488,True,ivf,402583552,1,run_00047.json,1,6090,1.3042944410008204,3.063075298003241,1,[]
536603,114134,934543,0,0.0,0,True,438,438,536603,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6683065260003787,True,0.0359787920024246,True,5906,False,0,0,1.0,1.0,0.8655186010000762,True,ivf,366002176,0,run_00048.json,2,5906,1.3492257110010542,2.9190296300039336,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01689661700220313,True,0.03430223999748705,True,605,False,0,0,1.0,1.0,0.09330144900013693,True,ivf,186757120,0,run_00049.json,0,605,0.1431525000007241,0.2876528060005512,1,[]
601,29797,9800,0,0.0,0,True,9,9,601,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01729296900157351,True,0.03499493200069992,True,607,False,0,0,1.0,1.0,0.0928833059988392,True,ivf,186757120,2,run_00050.json,2,607,0.14250911800263566,0.2876803250037483,1,[]
592,29557,9561,0,0.0,0,True,17,17,592,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017355267998937052,True,0.03567086099792505,True,605,False,0,0,1.0,1.0,0.09338819300319301,True,ivf,186757120,1,run_00051.json,0,605,0.14153657100177952,0.28795089300183463,1,[]
874254,114922,1219045,0,0.0,0,True,749,749,874254,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.25988082099866,True,0.035333525000169175,True,6747,False,0,0,1.0,1.0,0.994581160000962,True,ivf,530378752,2,run_00052.json,0,6747,1.4516969899996184,3.7414924959994096,1,[]
605,29790,9798,0,0.0,0,True,14,14,605,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019013452001672704,True,0.03573218300152803,True,614,False,0,0,1.0,1.0,0.09483601499960059,True,ivf,186757120,0,run_00053.json,1,614,0.14451630400071735,0.2940979540035187,1,[]
