E,S,T,candidate_distance_evaluations,color_bound_violations,color_max_error,completion_distance_evaluations,component_certified,component_exact_components,component_protected_components,component_protected_edges,coverage_distance_evaluations,covers_all_observations,dataset,edge_jaccard,edge_precision,edge_recall,exact_output_match,fixed_cover_equal,gate_passed,graph_method,graph_seconds,graph_witness_counts_equal,index_seconds,landmark_sequence_equal,m,membership_completion_requested,membership_false_negatives,membership_false_positives,membership_precision,membership_recall,membership_seconds,memberships_complete,method,pipeline_peak_rss_bytes,repeat,rescued_observations,result_file,seed,selected_landmark_count,selection_seconds,staged_total_seconds,threads,validation_failures
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,inverted,0.018085123000673775,True,0.47487694200026453,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,194027520,2,1,run_00017.json,2,607,0.2152104420001706,0.7081725070011089,1,[]
785836,107368,1041192,106818,0,1.1461875140666962,0,False,795,1761,85126,25326642,True,gaussian,0.9354533431580401,1.0,0.9354533431580401,False,False,True,inverted,1.2906930509998347,True,1.2937704199994187,True,6868,False,7150,0,1.0,0.9375644003562759,0.0,False,verified_hnsw_partial,506798080,2,550,run_00018.json,2,6868,25.338209644000017,27.92267311499927,1,[]
558534,112872,934006,110657,0,0.0,121800000,True,478,478,558534,19138093,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.9603095189995656,True,1.0370788949994676,True,6090,True,0,0,1.0,1.0,8.868098551000003,True,verified_hnsw_complete,409890816,0,211,run_00019.json,1,6090,17.026294118000806,27.89178108299984,1,[]
884521,117314,1253171,,0,1.5031949952244759,0,False,526,1989,48439,,False,gaussian,0.9262766239301471,1.0,0.9262766239301471,False,False,True,inverted,1.4896329759994842,True,1.3205802290003703,False,6055,False,10954,0,1.0,0.9146006798266131,4.784181693999926,False,hnsw,538443776,0,,run_00020.json,1,6419,12.788946456999838,20.38334135599962,1,[]
601,29797,9800,29795,0,0.0,12140000,True,9,9,601,184511,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01819052999962878,True,0.4785443540004053,True,607,True,0,0,1.0,1.0,0.7825735180003903,True,verified_hnsw_complete,196743168,0,1,run_00021.json,2,607,0.21707627199975832,1.4963846740001827,1,[]
874254,114922,1219045,106413,0,0.0,134940000,True,749,749,874254,24704359,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.4642505149995486,True,1.3101043560000107,True,6747,True,0,0,1.0,1.0,9.088828793000175,True,verified_hnsw_complete,536915968,1,629,run_00022.json,0,6747,24.86607095399995,36.729254617999686,1,[]
590,29520,9524,29516,0,0.0055001292909894195,0,False,17,19,590,185081,True,curve,0.9966216216216216,1.0,0.9966216216216216,False,False,True,sparse,0.017777390999981435,True,0.47572978399966814,True,605,False,37,0,1.0,0.9987481814798524,0.0,False,verified_hnsw_partial,193511424,2,4,run_00023.json,0,605,0.21542571200006932,0.7089328869997189,1,[]
551799,110868,910353,110657,0,0.29753977060317993,0,False,478,518,298190,19138093,True,mixture,0.9879416472408126,1.0,0.9879416472408126,False,False,True,sparse,0.7553407380000863,True,1.0278375220004818,True,6090,False,2004,0,1.0,0.9822453752923666,0.0,False,verified_hnsw_partial,376639488,2,211,run_00024.json,1,6090,16.923115120999682,18.70629338100025,1,[]
592,29557,9561,29516,0,0.0,12100000,True,17,17,592,185081,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017357278000417864,True,0.476523685999382,True,605,True,0,0,1.0,1.0,0.7619989949998853,True,verified_hnsw_complete,197099520,2,4,run_00025.json,0,605,0.22006704799969157,1.4759470069993768,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.020078272999853652,True,0.4984155380006996,True,614,True,0,0,1.0,1.0,0.7566310699994574,True,verified_hnsw_complete,201175040,0,0,run_00026.json,1,614,0.2211611910006468,1.4962860720006574,1,[]
884732,118018,1253786,117314,0,1.5031949952244759,0,False,526,1880,53294,20423237,True,gaussian,0.9264975846169474,1.0,0.9264975846169474,False,False,True,sparse,1.16553119999935,True,1.3302157389998683,True,6055,False,10250,0,1.0,0.9200891882620763,0.0,False,verified_hnsw_partial,486936576,2,704,run_00027.json,1,6055,22.126133036999818,24.621879975999036,1,[]
512527,103542,817405,,0,0.3387940376996994,0,False,532,577,273662,,False,mixture,0.9887929837016916,1.0,0.9887929837016916,False,False,True,inverted,0.8882337820004977,True,1.0256815530001404,False,6264,False,1955,0,1.0,0.9814686673554698,4.087047001999963,False,hnsw,390938624,0,,run_00028.json,0,6362,5.181103075999999,11.1820654130006,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,inverted,0.0203101279994371,True,0.49689696000041295,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,193409024,1,1,run_00029.json,2,607,0.2169856210002763,0.7341927090001263,1,[]
536603,114134,934543,111598,0,0.0,118120000,True,438,438,536603,18100064,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.9143522630001826,True,1.0333016869999483,True,5906,True,0,0,1.0,1.0,7.545348774999184,True,verified_hnsw_complete,402518016,0,238,run_00030.json,2,5906,16.80112294599985,26.294125670999165,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.021187616999668535,True,0.4969799309992595,True,614,True,0,0,1.0,1.0,0.7803814069993678,True,verified_hnsw_complete,200941568,1,0,run_00031.json,1,614,0.21748864199980744,1.5160375969981033,1,[]
529862,111598,907384,,0,0.32720375061035156,0,False,438,492,257763,,False,mixture,0.9874376401175543,1.0,0.9874376401175543,False,False,True,inverted,0.9347911989998465,True,1.0296160679999957,False,5906,False,2536,0,1.0,0.9777805036185536,3.823132434999934,False,hnsw,397283328,1,,run_00032.json,2,6001,4.878213865999896,10.665753567999673,1,[]
590,29520,9524,29516,0,0.0055001292909894195,0,False,17,19,590,185081,True,curve,0.9966216216216216,1.0,0.9966216216216216,False,False,True,sparse,0.018044421000013244,True,0.4823059390000708,True,605,False,37,0,1.0,0.9987481814798524,0.0,False,verified_hnsw_partial,193863680,0,4,run_00033.json,0,605,0.21432680399993842,0.7146771640000225,1,[]
551799,110868,910353,110657,0,0.29753977060317993,0,False,478,518,298190,19138093,True,mixture,0.9879416472408126,1.0,0.9879416472408126,False,False,True,inverted,0.958921428999929,True,1.0373996060006903,True,6090,False,2004,0,1.0,0.9822453752923666,0.0,False,verified_hnsw_partial,406429696,2,211,run_00034.json,1,6090,17.39548355700026,19.39180459200088,1,[]
601,29797,9800,29795,0,0.0,12140000,True,9,9,601,184511,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019702961999428226,True,0.4888949470005173,True,607,True,0,0,1.0,1.0,0.7524588039996161,True,verified_hnsw_complete,200966144,1,1,run_00035.json,2,607,0.22273678700003074,1.4837934999995923,1,[]
874254,114922,1219045,106413,0,0.0,134940000,True,749,749,874254,24704359,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.2041601909995734,True,1.3659208500002933,True,6747,True,0,0,1.0,1.0,9.013312721000148,True,verified_hnsw_complete,483524608,2,629,run_00036.json,0,6747,25.52998700199987,37.113380763999885,1,[]
785836,107368,1041192,106818,0,1.1461875140666962,0,False,795,1761,85126,25326642,True,gaussian,0.9354533431580401,1.0,0.9354533431580401,False,False,True,inverted,1.3563517689999571,True,1.3022598389998166,True,6868,False,7150,0,1.0,0.9375644003562759,0.0,False,verified_hnsw_partial,506589184,1,550,run_00037.json,2,6868,29.145313576000262,31.803925184000036,1,[]
512562,103728,817532,103542,0,0.3387940376996994,0,False,532,571,285130,20135699,True,mixture,0.988860507470058,1.0,0.988860507470058,False,False,True,inverted,0.9130015490000005,True,1.062733589000345,True,6264,False,1769,0,1.0,0.9832317506658957,0.0,False,verified_hnsw_partial,392716288,2,186,run_00038.json,0,6264,18.580403466999996,20.556138605000342,1,[]
817477,107042,1096873,106413,0,1.1198536902666092,0,False,749,1839,78981,24704359,True,gaussian,0.9350566311392341,1.0,0.9350566311392341,False,False,True,inverted,1.3875595700001213,True,1.3194398290006575,True,6747,False,7880,0,1.0,0.9314317537112128,0.0,False,verified_hnsw_partial,516071424,2,629,run_00039.json,0,6747,25.398127660999307,28.105127060000086,1,[]
551799,110868,910353,110657,0,0.29753977060317993,0,False,478,518,298190,19138093,True,mixture,0.9879416472408126,1.0,0.9879416472408126,False,False,True,inverted,0.9411924870000803,True,1.0300944950004123,True,6090,False,2004,0,1.0,0.9822453752923666,0.0,False,verified_hnsw_partial,407015424,0,211,run_00040.json,1,6090,16.775753709999663,18.747040692000155,1,[]
529908,111836,907606,111598,0,0.32720375061035156,0,False,438,483,269724,18100064,True,mixture,0.9875233645730642,1.0,0.9875233645730642,False,False,True,sparse,0.7186106939998353,True,1.0277967109996098,True,5906,False,2298,0,1.0,0.9798657718120806,0.0,False,verified_hnsw_partial,368877568,0,238,run_00041.json,2,5906,16.251146822999544,17.99755422799899,1,[]
