E,S,T,candidate_distance_evaluations,color_bound_violations,color_max_error,completion_distance_evaluations,component_certified,component_exact_components,component_protected_components,component_protected_edges,coverage_distance_evaluations,covers_all_observations,dataset,edge_jaccard,edge_precision,edge_recall,exact_output_match,fixed_cover_equal,gate_passed,graph_method,graph_seconds,graph_witness_counts_equal,index_seconds,landmark_sequence_equal,m,membership_completion_requested,membership_false_negatives,membership_false_positives,membership_precision,membership_recall,membership_seconds,memberships_complete,method,pipeline_peak_rss_bytes,repeat,rescued_observations,result_file,seed,selected_landmark_count,selection_seconds,staged_total_seconds,threads,validation_failures
580,27651,7655,27323,0,0.004875397172748541,0,False,14,116,499,366952,True,curve,0.9586776859504132,1.0,0.9586776859504132,False,False,True,inverted,0.019786835999980212,True,0.5077034980000121,True,614,False,2139,0,1.0,0.928197381671702,0.0,False,verified_hnsw_partial,192847872,2,328,run_00000.json,1,614,0.230016140000032,0.7575064740000244,1,[]
497915,105705,810800,105267,0,0.42090749740600586,0,False,438,1154,68594,18583747,True,mixture,0.9279020057659014,1.0,0.9279020057659014,False,False,True,inverted,0.9338446680000061,True,1.0829487160000326,True,5906,False,8429,0,1.0,0.9261482117510996,0.0,False,verified_hnsw_partial,388284416,2,438,run_00001.json,2,5906,17.15435574700001,19.17114913100005,1,[]
601,29797,9800,27093,0,0.0,12140000,True,9,9,601,396516,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.025316895000003115,True,0.539296261000004,True,607,True,0,0,1.0,1.0,0.943503684999996,True,verified_hnsw_complete,200806400,2,388,run_00002.json,2,607,0.23773495899996533,1.7458517999999685,1,[]
573,27093,7358,,0,0.005382304049872055,0,False,9,125,482,,False,curve,0.9534109816971714,1.0,0.9534109816971714,False,False,True,inverted,0.022826768000015818,True,0.545640891000005,False,607,False,2704,0,1.0,0.9092526093230863,0.11401755600002161,False,hnsw,193261568,1,,run_00003.json,2,695,0.1639365890000022,0.8464218040000446,1,[]
558534,112872,934006,104825,0,0.0,121800000,True,478,478,558534,19649421,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7230313549999892,True,1.13410336000004,True,6090,True,0,0,1.0,1.0,8.41428744000001,True,verified_hnsw_complete,378433536,1,404,run_00004.json,1,6090,19.84547218,30.11689433500004,1,[]
483346,98917,741408,98548,0,0.3387940376996994,0,False,532,1063,84478,20648714,True,mixture,0.9324955241387826,1.0,0.9324955241387826,False,False,True,inverted,0.7552301679999687,True,0.989536859999987,True,6264,False,6580,0,1.0,0.9376285581580519,0.0,False,verified_hnsw_partial,382435328,1,369,run_00005.json,0,6264,15.384983368999997,17.129750396999952,1,[]
561,27325,7326,26964,0,0.0055001292909894195,0,False,17,121,484,379870,True,curve,0.9476351351351351,1.0,0.9476351351351351,False,False,True,inverted,0.017156352000029074,True,0.4525807899999563,True,605,False,2232,0,1.0,0.9244848935954257,0.0,False,verified_hnsw_partial,193880064,0,361,run_00006.json,0,605,0.2179741589999935,0.6877113009999789,1,[]
696613,97348,886862,96450,0,1.1198536902666092,0,False,749,3846,15928,25459747,True,gaussian,0.796808479000382,1.0,0.796808479000382,False,False,True,sparse,0.8876645459999963,True,1.2450474159999771,True,6747,False,17574,0,1.0,0.8470788882894486,0.0,False,verified_hnsw_partial,423628800,1,898,run_00007.json,0,6747,19.877495375999956,22.01020733799993,1,[]
741785,104633,984219,,0,1.5031949952244759,0,False,526,3953,8284,,False,gaussian,0.7768024789485204,1.0,0.7768024789485204,False,False,True,sparse,0.9324918780000075,True,1.2654722249999963,False,6055,False,23635,0,1.0,0.8157373623974803,2.864462976000027,False,hnsw,437624832,2,,run_00008.json,1,6506,3.298375945000032,8.360803024000063,1,[]
668681,97381,843794,,0,1.1461875140666962,0,False,795,3860,16739,,False,gaussian,0.7959929004986555,1.0,0.7959929004986555,False,False,True,inverted,1.1141838839999991,True,1.2879778740000347,False,6868,False,17137,0,1.0,0.8503554026441258,3.6122457069999427,False,hnsw,443006976,2,,run_00009.json,2,7226,3.697485560999894,9.71189302599987,1,[]
840059,114518,1150593,97381,0,0.0,137360000,True,795,795,840059,26091693,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.2055843890000233,True,1.3230178860000024,True,6868,True,0,0,1.0,1.0,9.742677379000042,True,verified_hnsw_complete,472137728,1,799,run_00010.json,2,6868,19.65966649500001,31.93094614900008,1,[]
560,26964,7217,,0,0.013787814549037436,0,False,17,137,468,,False,curve,0.9459459459459459,1.0,0.9459459459459459,False,False,True,inverted,0.017921050999916588,True,0.4477556929999764,False,605,False,2593,0,1.0,0.9122712047907433,0.10052678600004583,False,hnsw,193814528,2,,run_00011.json,0,695,0.14812509899991255,0.7143286289998514,1,[]
558534,112872,934006,104825,0,0.0,121800000,True,478,478,558534,19649421,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7341776600000003,True,1.1022833729999775,True,6090,True,0,0,1.0,1.0,8.693075460000045,True,verified_hnsw_complete,378761216,0,404,run_00012.json,1,6090,16.87474949600005,27.404285989000073,1,[]
558534,112872,934006,104825,0,0.0,121800000,True,478,478,558534,19649421,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7102072940000426,True,1.0521277589999727,True,6090,True,0,0,1.0,1.0,8.13610043299991,True,verified_hnsw_complete,378372096,2,404,run_00013.json,1,6090,14.873381239999958,24.771816725999884,1,[]
560,26964,7217,,0,0.013787814549037436,0,False,17,137,468,,False,curve,0.9459459459459459,1.0,0.9459459459459459,False,False,True,inverted,0.020005470999990393,True,0.466352608999955,False,605,False,2593,0,1.0,0.9122712047907433,0.10158195400003933,False,hnsw,193323008,1,,run_00014.json,0,695,0.15109406399994896,0.7390340979999337,1,[]
560,26964,7217,,0,0.013787814549037436,0,False,17,137,468,,False,curve,0.9459459459459459,1.0,0.9459459459459459,False,False,True,sparse,0.01655515999993895,True,0.4578615579999905,False,605,False,2593,0,1.0,0.9122712047907433,0.09766573199999584,False,hnsw,189075456,0,,run_00015.json,0,695,0.1459722370000236,0.7180546869999489,1,[]
580,27323,7531,,0,0.004929746761534681,0,False,14,129,486,,False,curve,0.9586776859504132,1.0,0.9586776859504132,False,False,True,sparse,0.018149223000023085,True,0.45127725100007865,False,614,False,2467,0,1.0,0.9171869754951326,0.09741115999997874,False,hnsw,186540032,2,,run_00016.json,1,697,0.14600240800007214,0.7128400420001526,1,[]
574,27481,7483,27093,0,0.005382304049872055,0,False,9,103,504,396516,True,curve,0.9550748752079867,1.0,0.9550748752079867,False,False,True,inverted,0.017853584000022238,True,0.470524591999947,True,607,False,2316,0,1.0,0.9222740544350102,0.0,False,verified_hnsw_partial,194174976,2,388,run_00017.json,2,607,0.2275207139999793,0.7158988899999486,1,[]
669044,98180,844563,97381,0,1.1461875140666962,0,False,795,3769,17912,26091693,True,gaussian,0.796425013005039,1.0,0.796425013005039,False,False,True,inverted,0.9852735939999775,True,1.337627196000085,True,6868,False,16338,0,1.0,0.8573324717511658,0.0,False,verified_hnsw_partial,444989440,2,799,run_00018.json,2,6868,19.62455482400003,21.94745561400009,1,[]
558534,112872,934006,104825,0,0.0,121800000,True,478,478,558534,19649421,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.9477929439999571,True,0.9837165489999506,True,6090,True,0,0,1.0,1.0,8.281301891999988,True,verified_hnsw_complete,409464832,0,404,run_00019.json,1,6090,14.448550797999928,24.661362182999824,1,[]
741785,104633,984219,,0,1.5031949952244759,0,False,526,3953,8284,,False,gaussian,0.7768024789485204,1.0,0.7768024789485204,False,False,True,inverted,1.1936335050000935,True,1.3261321290000296,False,6055,False,23635,0,1.0,0.8157373623974803,2.8876237040000206,False,hnsw,488714240,0,,run_00020.json,1,6506,3.3372313259999373,8.744620664000081,1,[]
601,29797,9800,27093,0,0.0,12140000,True,9,9,601,396516,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.018821517999981552,True,0.4617530599999782,True,607,True,0,0,1.0,1.0,0.7814373239999668,True,verified_hnsw_complete,196706304,0,388,run_00021.json,2,607,0.23096990800002004,1.4929818099999466,1,[]
